00200506;      -0.5213;     -31.1394;       3.3024
00200507;      -0.5229;      72.3341;       1.9354
00200508;      -0.5331;     101.8150;       2.5066
00200509;      -0.5347;       2.3795;       2.5831
00200510;      -0.5460;      85.8072;       1.6443
00200511;      -0.6408;      68.6915;       4.0313
00200512;      -0.6910;      -0.0097;       2.6541
00200513;      -0.7234;     -36.5348;       3.2353
00200514;      -0.7354;      65.6182;       3.9118
00200515;      -0.7388;      14.5404;       1.6879
00200516;      -0.7486;      96.7453;       1.7138
00200517;      -0.7489;     116.8264;       3.1464
00200518;      -0.8135;      15.4696;       2.1270
00200519;      -0.8137;      12.9885;       2.3084
00200520;      -0.8297;      62.1872;       2.1047
00200521;      -0.8680;      -2.4460;       2.6800
00200522;      -0.9535;       0.4030;       2.6497
00200523;      -0.9602;       2.1407;       2.6006
00200524;      -0.9709;     -30.9257;       3.2944
00200525;      -0.9802;      85.5629;       1.6468
00200526;      -0.9826;     101.6004;       2.5052
00200527;      -1.0011;      12.3458;       2.3364
00200528;      -1.0195;      72.3319;       1.9433
00200529;      -1.0934;      -2.8414;       2.6935
00200530;      -1.1122;      65.9352;       3.9659
00200531;      -1.1282;      68.6023;       4.0670
00200532;      -1.1540;     116.5363;       3.1462
00200533;      -1.1722;     -36.3198;       3.2268
00200534;      -1.1760;      14.7088;       1.6885
00200535;      -1.1824;       0.8350;       2.6438
00200536;      -1.2103;      96.5581;       1.7102
00200537;      -1.2147;      62.5025;       2.1114
00200538;      -1.2494;      15.6504;       2.1144
00200539;      -1.2744;      13.0827;       2.3167
00200540;      -1.2786;       1.7764;       2.6195
00200541;      -1.3187;      -3.2367;       2.7070
00200542;      -1.3340;       1.2985;       2.6348
00200543;      -1.4151;      85.3199;       1.6492
00200544;      -1.4206;     -30.7121;       3.2863
00200545;      -1.4336;     101.3888;       2.5037
00200546;      -1.4961;      12.3992;       2.3462
00200547;      -1.5027;      66.2361;       4.0144
00200548;      -1.5162;      72.3248;       1.9500
00200549;      -1.5441;      -3.6321;       2.7205
00200550;      -1.5588;     116.2457;       3.1460
00200551;      -1.6071;      62.8087;       2.1175
00200552;      -1.6132;      14.8773;       1.6891
00200553;      -1.6182;      68.5247;       4.0941
00200554;      -1.6210;     -36.1049;       3.2183
00200555;      -1.6725;      96.3717;       1.7068
00200556;      -1.6855;      15.8310;       2.1036
00200557;      -1.7308;      13.1954;       2.3241
